2024-02-28 13:19:48,735 INFO    StreamThr :1411684 [internal.py:wandb_internal():87] W&B internal server running at pid: 1411684, started at: 2024-02-28 13:19:48.735030
2024-02-28 13:19:49,839 DEBUG   HandlerThread:1411684 [system_monitor.py:probe():181] {'os': 'Linux-5.15.0-91-generic-x86_64-with-glibc2.29', 'python': '3.8.10', 'heartbeatAt': '2024-02-28T18:19:49.822700', 'startedAt': '2024-02-28T18:19:48.727740', 'docker': None, 'cuda': None, 'args': ('-m', 'zoedepth', '-d', 'nyu'), 'state': 'running', 'program': '/home/zhefanx/Desktop/depth_estimation/Depth-Anything/metric_depth/train_mono.py', 'codePath': 'metric_depth/train_mono.py', 'git': {'remote': 'https://github.com/Zhefan-Xu/Depth-Anything.git', 'commit': 'c4426302887b279a7153215d98eca85ef168cc58'}, 'email': 'zhefanx@andrew.cmu.edu\\n', 'root': '/home/zhefanx/Desktop/depth_estimation/Depth-Anything', 'host': 'cerlab22', 'username': 'zhefanx', 'executable': '/usr/bin/python3', 'cpu_count': 24, 'cpu_count_logical': 32, 'cpu_freq': {'current': 1382.4855624999998, 'min': 800.0, 'max': 5050.0}, 'cpu_freq_per_core': [{'current': 841.472, 'min': 800.0, 'max': 5800.0}, {'current': 1011.235, 'min': 800.0, 'max': 5800.0}, {'current': 1339.191, 'min': 800.0, 'max': 5800.0}, {'current': 1265.909, 'min': 800.0, 'max': 5800.0}, {'current': 1593.274, 'min': 800.0, 'max': 5800.0}, {'current': 1013.461, 'min': 800.0, 'max': 5800.0}, {'current': 823.044, 'min': 800.0, 'max': 5800.0}, {'current': 943.564, 'min': 800.0, 'max': 5800.0}, {'current': 1267.178, 'min': 800.0, 'max': 5800.0}, {'current': 3109.306, 'min': 800.0, 'max': 5800.0}, {'current': 1070.446, 'min': 800.0, 'max': 5800.0}, {'current': 1128.521, 'min': 800.0, 'max': 5800.0}, {'current': 1297.407, 'min': 800.0, 'max': 5800.0}, {'current': 979.454, 'min': 800.0, 'max': 5800.0}, {'current': 1073.198, 'min': 800.0, 'max': 5800.0}, {'current': 1206.596, 'min': 800.0, 'max': 5800.0}, {'current': 1347.396, 'min': 800.0, 'max': 4300.0}, {'current': 1104.809, 'min': 800.0, 'max': 4300.0}, {'current': 902.622, 'min': 800.0, 'max': 4300.0}, {'current': 923.686, 'min': 800.0, 'max': 4300.0}, {'current': 799.965, 'min': 800.0, 'max': 4300.0}, {'current': 931.227, 'min': 800.0, 'max': 4300.0}, {'current': 1086.638, 'min': 800.0, 'max': 4300.0}, {'current': 893.854, 'min': 800.0, 'max': 4300.0}, {'current': 800.498, 'min': 800.0, 'max': 4300.0}, {'current': 925.566, 'min': 800.0, 'max': 4300.0}, {'current': 927.681, 'min': 800.0, 'max': 4300.0}, {'current': 928.097, 'min': 800.0, 'max': 4300.0}, {'current': 800.517, 'min': 800.0, 'max': 4300.0}, {'current': 922.964, 'min': 800.0, 'max': 4300.0}, {'current': 1063.556, 'min': 800.0, 'max': 4300.0}, {'current': 1082.709, 'min': 800.0, 'max': 4300.0}], 'disk': {'total': 960.1599197387695, 'used': 86.05463027954102}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 62.5477294921875}}
2024-02-28 13:19:49,839 INFO    HandlerThread:1411684 [system_monitor.py:probe():182] Finished collecting system info
2024-02-28 13:19:49,840 INFO    HandlerThread:1411684 [system_monitor.py:probe():185] Publishing system info
2024-02-28 13:19:49,840 DEBUG   HandlerThread:1411684 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-02-28 13:19:49,840 DEBUG   HandlerThread:1411684 [system_info.py:_save_pip():67] Saving pip packages done
2024-02-28 13:19:49,841 INFO    HandlerThread:1411684 [system_monitor.py:probe():187] Finished publishing system info
2024-02-28 13:19:49,845 DEBUG   SenderThread:1411684 [sender.py:send():334] send: files
2024-02-28 13:19:49,845 INFO    SenderThread:1411684 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2024-02-28 13:19:49,848 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: stop_status
2024-02-28 13:19:49,848 DEBUG   SenderThread:1411684 [sender.py:send_request():361] send_request: stop_status
2024-02-28 13:19:49,850 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: partial_history
2024-02-28 13:19:49,997 DEBUG   SenderThread:1411684 [sender.py:send():334] send: telemetry
2024-02-28 13:19:50,089 INFO    Thread-13 :1411684 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20240228_131948-l7t4ijwb/files/wandb-summary.json
2024-02-28 13:19:50,089 INFO    Thread-13 :1411684 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20240228_131948-l7t4ijwb/files/requirements.txt
2024-02-28 13:19:50,089 INFO    Thread-13 :1411684 [dir_watcher.py:_on_file_created():275] file/dir created: ./wandb/run-20240228_131948-l7t4ijwb/files/wandb-metadata.json
2024-02-28 13:19:50,213 INFO    Thread-16 :1411684 [upload_job.py:push():143] Uploaded file /tmp/tmprfoli8eiwandb/trse9x4o-wandb-metadata.json
2024-02-28 13:19:52,853 DEBUG   SenderThread:1411684 [sender.py:send():334] send: telemetry
2024-02-28 13:19:52,853 DEBUG   SenderThread:1411684 [sender.py:send():334] send: exit
2024-02-28 13:19:52,853 INFO    SenderThread:1411684 [sender.py:send_exit():557] handling exit code: 0
2024-02-28 13:19:52,853 INFO    SenderThread:1411684 [sender.py:send_exit():559] handling runtime: 3
2024-02-28 13:19:52,854 INFO    SenderThread:1411684 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-02-28 13:19:52,854 INFO    SenderThread:1411684 [sender.py:send_exit():565] send defer
2024-02-28 13:19:52,854 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: defer
2024-02-28 13:19:52,854 INFO    HandlerThread:1411684 [handler.py:handle_request_defer():170] handle defer: 0
2024-02-28 13:19:52,854 DEBUG   SenderThread:1411684 [sender.py:send_request():361] send_request: defer
2024-02-28 13:19:52,854 INFO    SenderThread:1411684 [sender.py:send_request_defer():581] handle sender defer: 0
2024-02-28 13:19:52,854 INFO    SenderThread:1411684 [sender.py:transition_state():585] send defer: 1
2024-02-28 13:19:52,854 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: defer
2024-02-28 13:19:52,854 INFO    HandlerThread:1411684 [handler.py:handle_request_defer():170] handle defer: 1
2024-02-28 13:19:52,855 DEBUG   SenderThread:1411684 [sender.py:send_request():361] send_request: defer
2024-02-28 13:19:52,855 INFO    SenderThread:1411684 [sender.py:send_request_defer():581] handle sender defer: 1
2024-02-28 13:19:52,855 INFO    SenderThread:1411684 [sender.py:transition_state():585] send defer: 2
2024-02-28 13:19:52,855 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: defer
2024-02-28 13:19:52,855 INFO    HandlerThread:1411684 [handler.py:handle_request_defer():170] handle defer: 2
2024-02-28 13:19:52,855 INFO    HandlerThread:1411684 [system_monitor.py:finish():161] Stopping system monitor
2024-02-28 13:19:52,856 DEBUG   SystemMonitor:1411684 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2024-02-28 13:19:52,856 DEBUG   SystemMonitor:1411684 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2024-02-28 13:19:52,856 INFO    HandlerThread:1411684 [interfaces.py:finish():175] Joined cpu
2024-02-28 13:19:52,856 DEBUG   SystemMonitor:1411684 [system_monitor.py:_start():141] Publishing last batch of metrics
2024-02-28 13:19:52,856 INFO    HandlerThread:1411684 [interfaces.py:finish():175] Joined disk
2024-02-28 13:19:52,893 INFO    HandlerThread:1411684 [interfaces.py:finish():175] Joined gpu
2024-02-28 13:19:52,893 INFO    HandlerThread:1411684 [interfaces.py:finish():175] Joined memory
2024-02-28 13:19:52,893 INFO    HandlerThread:1411684 [interfaces.py:finish():175] Joined network
2024-02-28 13:19:52,894 DEBUG   SenderThread:1411684 [sender.py:send_request():361] send_request: defer
2024-02-28 13:19:52,894 INFO    SenderThread:1411684 [sender.py:send_request_defer():581] handle sender defer: 2
2024-02-28 13:19:52,894 INFO    SenderThread:1411684 [sender.py:transition_state():585] send defer: 3
2024-02-28 13:19:52,894 DEBUG   SenderThread:1411684 [sender.py:send():334] send: stats
2024-02-28 13:19:52,894 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: defer
2024-02-28 13:19:52,894 INFO    HandlerThread:1411684 [handler.py:handle_request_defer():170] handle defer: 3
2024-02-28 13:19:52,895 DEBUG   SenderThread:1411684 [sender.py:send():334] send: history
2024-02-28 13:19:52,895 DEBUG   SenderThread:1411684 [sender.py:send_request():361] send_request: summary_record
2024-02-28 13:19:52,895 INFO    SenderThread:1411684 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-02-28 13:19:52,895 DEBUG   SenderThread:1411684 [sender.py:send_request():361] send_request: defer
2024-02-28 13:19:52,895 INFO    SenderThread:1411684 [sender.py:send_request_defer():581] handle sender defer: 3
2024-02-28 13:19:52,895 INFO    SenderThread:1411684 [sender.py:transition_state():585] send defer: 4
2024-02-28 13:19:52,896 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: defer
2024-02-28 13:19:52,896 INFO    HandlerThread:1411684 [handler.py:handle_request_defer():170] handle defer: 4
2024-02-28 13:19:52,896 DEBUG   SenderThread:1411684 [sender.py:send_request():361] send_request: defer
2024-02-28 13:19:52,896 INFO    SenderThread:1411684 [sender.py:send_request_defer():581] handle sender defer: 4
2024-02-28 13:19:52,896 INFO    SenderThread:1411684 [sender.py:transition_state():585] send defer: 5
2024-02-28 13:19:52,896 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: defer
2024-02-28 13:19:52,896 INFO    HandlerThread:1411684 [handler.py:handle_request_defer():170] handle defer: 5
2024-02-28 13:19:52,896 DEBUG   SenderThread:1411684 [sender.py:send():334] send: summary
2024-02-28 13:19:52,897 INFO    SenderThread:1411684 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-02-28 13:19:52,897 DEBUG   SenderThread:1411684 [sender.py:send_request():361] send_request: defer
2024-02-28 13:19:52,897 INFO    SenderThread:1411684 [sender.py:send_request_defer():581] handle sender defer: 5
2024-02-28 13:19:52,897 INFO    SenderThread:1411684 [sender.py:transition_state():585] send defer: 6
2024-02-28 13:19:52,897 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: defer
2024-02-28 13:19:52,897 INFO    HandlerThread:1411684 [handler.py:handle_request_defer():170] handle defer: 6
2024-02-28 13:19:52,897 DEBUG   SenderThread:1411684 [sender.py:send_request():361] send_request: defer
2024-02-28 13:19:52,897 INFO    SenderThread:1411684 [sender.py:send_request_defer():581] handle sender defer: 6
2024-02-28 13:19:52,900 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 13:19:53,017 INFO    SenderThread:1411684 [sender.py:transition_state():585] send defer: 7
2024-02-28 13:19:53,017 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: defer
2024-02-28 13:19:53,017 INFO    HandlerThread:1411684 [handler.py:handle_request_defer():170] handle defer: 7
2024-02-28 13:19:53,017 DEBUG   SenderThread:1411684 [sender.py:send_request():361] send_request: defer
2024-02-28 13:19:53,017 INFO    SenderThread:1411684 [sender.py:send_request_defer():581] handle sender defer: 7
2024-02-28 13:19:53,017 INFO    SenderThread:1411684 [sender.py:transition_state():585] send defer: 8
2024-02-28 13:19:53,017 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: defer
2024-02-28 13:19:53,017 INFO    HandlerThread:1411684 [handler.py:handle_request_defer():170] handle defer: 8
2024-02-28 13:19:53,018 DEBUG   SenderThread:1411684 [sender.py:send_request():361] send_request: defer
2024-02-28 13:19:53,018 INFO    SenderThread:1411684 [sender.py:send_request_defer():581] handle sender defer: 8
2024-02-28 13:19:53,041 INFO    SenderThread:1411684 [sender.py:transition_state():585] send defer: 9
2024-02-28 13:19:53,041 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: defer
2024-02-28 13:19:53,041 INFO    HandlerThread:1411684 [handler.py:handle_request_defer():170] handle defer: 9
2024-02-28 13:19:53,042 DEBUG   SenderThread:1411684 [sender.py:send():334] send: artifact
2024-02-28 13:19:53,089 INFO    Thread-13 :1411684 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20240228_131948-l7t4ijwb/files/wandb-summary.json
2024-02-28 13:19:53,089 INFO    Thread-13 :1411684 [dir_watcher.py:_on_file_modified():292] file/dir modified: ./wandb/run-20240228_131948-l7t4ijwb/files/config.yaml
2024-02-28 13:19:53,854 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: poll_exit
2024-02-28 13:19:53,923 INFO    SenderThread:1411684 [sender.py:send_artifact():1415] sent artifact job-https___github.com_Zhefan-Xu_Depth-Anything.git_metric_depth_train_mono.py - {'id': 'QXJ0aWZhY3Q6NzM0NjcyODcx', 'digest': '2577c0932679efa16ebdb7154c4371a1', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_Zhefan-Xu_Depth-Anything.git_metric_depth_train_mono.py', 'alias': 'v7'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0MzM0NTc4Mg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzM0NjcyODcx', 'versionIndex': 7}}, 'version': 'v7'}
2024-02-28 13:19:53,924 DEBUG   SenderThread:1411684 [sender.py:send_request():361] send_request: defer
2024-02-28 13:19:53,924 INFO    SenderThread:1411684 [sender.py:send_request_defer():581] handle sender defer: 9
2024-02-28 13:19:53,924 INFO    SenderThread:1411684 [dir_watcher.py:finish():362] shutting down directory watcher
2024-02-28 13:19:54,090 INFO    SenderThread:1411684 [dir_watcher.py:finish():392] scan: ./wandb/run-20240228_131948-l7t4ijwb/files
2024-02-28 13:19:54,090 INFO    SenderThread:1411684 [dir_watcher.py:finish():406] scan save: ./wandb/run-20240228_131948-l7t4ijwb/files/wandb-metadata.json wandb-metadata.json
2024-02-28 13:19:54,090 INFO    SenderThread:1411684 [dir_watcher.py:finish():406] scan save: ./wandb/run-20240228_131948-l7t4ijwb/files/requirements.txt requirements.txt
2024-02-28 13:19:54,090 INFO    SenderThread:1411684 [dir_watcher.py:finish():406] scan save: ./wandb/run-20240228_131948-l7t4ijwb/files/config.yaml config.yaml
2024-02-28 13:19:54,092 INFO    SenderThread:1411684 [dir_watcher.py:finish():406] scan save: ./wandb/run-20240228_131948-l7t4ijwb/files/wandb-summary.json wandb-summary.json
2024-02-28 13:19:54,092 INFO    SenderThread:1411684 [sender.py:transition_state():585] send defer: 10
2024-02-28 13:19:54,092 DEBUG   SenderThread:1411684 [sender.py:send_request():361] send_request: poll_exit
2024-02-28 13:19:54,096 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: defer
2024-02-28 13:19:54,096 INFO    HandlerThread:1411684 [handler.py:handle_request_defer():170] handle defer: 10
2024-02-28 13:19:54,096 DEBUG   SenderThread:1411684 [sender.py:send_request():361] send_request: defer
2024-02-28 13:19:54,096 INFO    SenderThread:1411684 [sender.py:send_request_defer():581] handle sender defer: 10
2024-02-28 13:19:54,096 INFO    SenderThread:1411684 [file_pusher.py:finish():160] shutting down file pusher
2024-02-28 13:19:54,420 INFO    Thread-19 :1411684 [upload_job.py:push():143] Uploaded file ./wandb/run-20240228_131948-l7t4ijwb/files/wandb-summary.json
2024-02-28 13:19:54,444 INFO    Thread-18 :1411684 [upload_job.py:push():143] Uploaded file ./wandb/run-20240228_131948-l7t4ijwb/files/config.yaml
2024-02-28 13:19:54,450 INFO    Thread-17 :1411684 [upload_job.py:push():143] Uploaded file ./wandb/run-20240228_131948-l7t4ijwb/files/requirements.txt
2024-02-28 13:19:54,651 INFO    Thread-12 :1411684 [sender.py:transition_state():585] send defer: 11
2024-02-28 13:19:54,651 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: defer
2024-02-28 13:19:54,651 INFO    HandlerThread:1411684 [handler.py:handle_request_defer():170] handle defer: 11
2024-02-28 13:19:54,652 DEBUG   SenderThread:1411684 [sender.py:send_request():361] send_request: defer
2024-02-28 13:19:54,652 INFO    SenderThread:1411684 [sender.py:send_request_defer():581] handle sender defer: 11
2024-02-28 13:19:54,652 INFO    SenderThread:1411684 [file_pusher.py:join():165] waiting for file pusher
2024-02-28 13:19:54,652 INFO    SenderThread:1411684 [sender.py:transition_state():585] send defer: 12
2024-02-28 13:19:54,652 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: defer
2024-02-28 13:19:54,652 INFO    HandlerThread:1411684 [handler.py:handle_request_defer():170] handle defer: 12
2024-02-28 13:19:54,652 DEBUG   SenderThread:1411684 [sender.py:send_request():361] send_request: defer
2024-02-28 13:19:54,652 INFO    SenderThread:1411684 [sender.py:send_request_defer():581] handle sender defer: 12
2024-02-28 13:19:54,728 INFO    SenderThread:1411684 [sender.py:transition_state():585] send defer: 13
2024-02-28 13:19:54,728 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: defer
2024-02-28 13:19:54,728 INFO    HandlerThread:1411684 [handler.py:handle_request_defer():170] handle defer: 13
2024-02-28 13:19:54,728 DEBUG   SenderThread:1411684 [sender.py:send_request():361] send_request: defer
2024-02-28 13:19:54,729 INFO    SenderThread:1411684 [sender.py:send_request_defer():581] handle sender defer: 13
2024-02-28 13:19:54,729 INFO    SenderThread:1411684 [sender.py:transition_state():585] send defer: 14
2024-02-28 13:19:54,729 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: defer
2024-02-28 13:19:54,729 INFO    HandlerThread:1411684 [handler.py:handle_request_defer():170] handle defer: 14
2024-02-28 13:19:54,729 DEBUG   SenderThread:1411684 [sender.py:send():334] send: final
2024-02-28 13:19:54,729 DEBUG   SenderThread:1411684 [sender.py:send():334] send: footer
2024-02-28 13:19:54,729 DEBUG   SenderThread:1411684 [sender.py:send_request():361] send_request: defer
2024-02-28 13:19:54,729 INFO    SenderThread:1411684 [sender.py:send_request_defer():581] handle sender defer: 14
2024-02-28 13:19:54,730 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: poll_exit
2024-02-28 13:19:54,731 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: server_info
2024-02-28 13:19:54,731 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: get_summary
2024-02-28 13:19:54,731 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: sampled_history
2024-02-28 13:19:54,731 DEBUG   SenderThread:1411684 [sender.py:send_request():361] send_request: poll_exit
2024-02-28 13:19:54,732 DEBUG   SenderThread:1411684 [sender.py:send_request():361] send_request: server_info
2024-02-28 13:19:54,824 DEBUG   HandlerThread:1411684 [handler.py:handle_request():144] handle_request: shutdown
2024-02-28 13:19:54,824 INFO    HandlerThread:1411684 [handler.py:finish():841] shutting down handler
2024-02-28 13:19:55,731 INFO    WriterThread:1411684 [datastore.py:close():299] close: ./wandb/run-20240228_131948-l7t4ijwb/run-l7t4ijwb.wandb
2024-02-28 13:19:55,824 INFO    SenderThread:1411684 [sender.py:finish():1491] shutting down sender
2024-02-28 13:19:55,825 INFO    SenderThread:1411684 [file_pusher.py:finish():160] shutting down file pusher
2024-02-28 13:19:55,825 INFO    SenderThread:1411684 [file_pusher.py:join():165] waiting for file pusher
